Database	Accession	Data Type	Species	Title	Url	Description	Update Date	Attributes
deg	DEG10180173	gene	[Escherichia coli MG1655 I]	DEG10180173	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180173	Curli production assembly/transport component csgE precursor	2019-08-26T08:18:18.000Z	{"GeneName":"csgE","go":"GO:0009279 GO:0022610 GO:0071806 GO:0044010","refseq":"NC_000913","uniprot":"P0AE95"}
deg	DEG10180172	gene	[Escherichia coli MG1655 I]	DEG10180172	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180172	Hypothetical protein ycdZ	2019-08-26T08:18:18.000Z	{"GeneName":"ycdZ","go":"GO:0016021 GO:0005886","refseq":"NC_000913","uniprot":"P75916"}
deg	DEG10180171	gene	[Escherichia coli MG1655 I]	DEG10180171	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180171	Hypothetical protein ycdX precursor	2019-08-26T08:18:18.000Z	{"GeneName":"ycdX","go":"GO:0003677 GO:0003887 GO:0016791 GO:0042578 GO:0008270 GO:0071978","cog":"COG1387ER","refseq":"NC_000913","uniprot":"P75914"}
deg	DEG10180170	gene	[Escherichia coli MG1655 I]	DEG10180170	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180170	Putative 2-hydroxyacid dehydrogenase ycdW	2019-08-26T08:18:18.000Z	{"GeneName":"ycdW/ghrA","go":"GO:0005737 GO:0005886 GO:0030267 GO:0016618 GO:0051287","cog":"COG0111HE","refseq":"NC_000913","uniprot":"P75913"}
deg	DEG10180169	gene	[Escherichia coli MG1655 I]	DEG10180169	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180169	Transposase insE for insertion sequence IS3A/B/C/D/E/fA/fB	2019-08-26T08:18:18.000Z	{"GeneName":"insE4/insE","go":"GO:0003677 GO:0004803 GO:0006313","refseq":"NC_000913","uniprot":"P0CF67 P0CF66 P0CF70 P0CF69 P0CF68"}
deg	DEG10180168	gene	[Escherichia coli MG1655 I]	DEG10180168	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180168	Hypothetical isochorismatase family protein ycdL	2019-08-26T08:18:18.000Z	{"GeneName":"ycdL/rutB","go":"GO:0016811 GO:0019740 GO:0006208 GO:0006212","cog":"COG1335Q","refseq":"NC_000913","uniprot":"P75897"}
deg	DEG10180167	gene	[Escherichia coli MG1655 I]	DEG10180167	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180167	Hypothetical protein ycdK	2019-08-26T08:18:18.000Z	{"GeneName":"ycdK/rutC","go":"GO:0016491 GO:0019740 GO:0006208 GO:0006212","cog":"COG0251J","refseq":"NC_000913","uniprot":"P0AFQ5"}
deg	DEG10180166	gene	[Escherichia coli MG1655 I]	DEG10180166	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180166	Hypothetical protein yccD	2019-08-26T08:18:18.000Z	{"GeneName":"yccD/cbpM","go":"GO:0004857 GO:0043086","refseq":"NC_000913","uniprot":"P63264"}
deg	DEG10180165	gene	[Escherichia coli MG1655 I]	DEG10180165	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180165	Chaperone protein torD	2019-08-26T08:18:18.000Z	{"GeneName":"torD","go":"GO:0005737 GO:0042802 GO:0043546 GO:0042277 GO:0051604","cog":"COG3381R","refseq":"NC_000913","uniprot":"P36662"}
deg	DEG10180164	gene	[Escherichia coli MG1655 I]	DEG10180164	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180164	TorCAD operon transcriptional regulatory protein torR	2019-08-26T08:18:18.000Z	{"GeneName":"torR","go":"GO:0005737 GO:0003677 GO:0000156 GO:0006355 GO:0006351","cog":"COG0745TK","refseq":"NC_000913","uniprot":"P38684"}
deg	DEG10180163	gene	[Escherichia coli MG1655 I]	DEG10180163	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180163	Insertion element IS1 4 protein insB	2019-08-26T08:18:18.000Z	{"GeneName":"insB4/insB","go":"GO:0003677 GO:0004803 GO:0006313","cog":"COG1662L","refseq":"NC_000913","uniprot":"P57998"}
deg	DEG10180162	gene	[Escherichia coli MG1655 I]	DEG10180162	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180162	Hypothetical protein ymcD	2019-08-26T08:18:18.000Z	{"GeneName":"ymcD/gfcA","go":"GO:0016021 GO:0005886","refseq":"NC_000913","uniprot":"P75885"}
deg	DEG10180161	gene	[Escherichia coli MG1655 I]	DEG10180161	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180161	Hydrogenase 1 maturation protease (EC 3.4.24.-)	2019-08-26T08:18:18.000Z	{"GeneName":"hyaD","go":"GO:0004190 GO:0008047 GO:0046872 GO:0016485","cog":"COG0680C","refseq":"NC_000913","uniprot":"P19930"}
deg	DEG10180160	gene	[Escherichia coli MG1655 I]	DEG10180160	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180160	Probable Ni/Fe-hydrogenase 1 B-type cytochrome subunit	2019-08-26T08:18:18.000Z	{"GeneName":"hyaC","go":"GO:0016021 GO:0005886 GO:0009055 GO:0005506 GO:0022904 GO:0006810","cog":"COG1969C","refseq":"NC_000913","uniprot":"P0AAM1"}
deg	DEG10180159	gene	[Escherichia coli MG1655 I]	DEG10180159	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180159	Hydrogenase-1 small chain precursor (EC 1.18.99.1)	2019-08-26T08:18:18.000Z	{"GeneName":"hyaA","go":"GO:0009375 GO:0016021 GO:0005886 GO:0051538 GO:0051539 GO:0008901 GO:0033748 GO:0046872","cog":"COG1740C","refseq":"NC_000913","uniprot":"P69739"}
deg	DEG10180158	gene	[Escherichia coli MG1655 I]	DEG10180158	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180158	Protein yccU	2019-08-26T08:18:18.000Z	{"GeneName":"yccU","go":"GO:0048037","cog":"COG1832R","refseq":"NC_000913","uniprot":"P75874"}
deg	DEG10180157	gene	[Escherichia coli MG1655 I]	DEG10180157	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180157	Methylglyoxal synthase (EC 4.2.3.3)	2019-08-26T08:18:18.000Z	{"GeneName":"mgsA","go":"GO:0005737 GO:0008929 GO:0019242","cog":"COG1803G","refseq":"NC_000913","uniprot":"P0A731"}
deg	DEG10180156	gene	[Escherichia coli MG1655 I]	DEG10180156	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180156	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	2019-08-26T08:18:18.000Z	{"GeneName":"fabA","go":"GO:0005737 GO:0008693 GO:0047451 GO:0034017 GO:0006633 GO:0008610","cog":"COG0764I","refseq":"NC_000913","uniprot":"P0A6Q3"}
deg	DEG10180155	gene	[Escherichia coli MG1655 I]	DEG10180155	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180155	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	2019-08-26T08:18:18.000Z	{"GeneName":"asnS","go":"GO:0005737 GO:0004816 GO:0005524 GO:0003676 GO:0006421 GO:0006418","cog":"COG0017J","refseq":"NC_000913","uniprot":"P0A8M0"}
deg	DEG10180154	gene	[Escherichia coli MG1655 I]	DEG10180154	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180154	Hypothetical protein ycbK	2019-08-26T08:18:18.000Z	{"GeneName":"ycbK","cog":"COG3108S","refseq":"NC_000913","uniprot":"P0AB06"}
deg	DEG10180153	gene	[Escherichia coli MG1655 I]	DEG10180153	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180153	Cell division protein mukB	2019-08-26T08:18:18.000Z	{"GeneName":"mukB","go":"GO:0000796 GO:0005737 GO:0009295 GO:0005524 GO:0003677 GO:0005525 GO:0042802 GO:0051301 GO:0030261 GO:0007059 GO:0006260 GO:0007062","cog":"COG3096D","refseq":"NC_000913","uniprot":"P22523"}
deg	DEG10180152	gene	[Escherichia coli MG1655 I]	DEG10180152	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180152	MukE protein	2019-08-26T08:18:18.000Z	{"GeneName":"mukE","go":"GO:0005737 GO:0007049 GO:0051301 GO:0030261 GO:0007059 GO:0006260","cog":"COG3095D","refseq":"NC_000913","uniprot":"P22524"}
deg	DEG10180151	gene	[Escherichia coli MG1655 I]	DEG10180151	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180151	MukF protein	2019-08-26T08:18:18.000Z	{"GeneName":"mukF","go":"GO:0005737 GO:0005509 GO:0007049 GO:0051301 GO:0030261 GO:0007059 GO:0006260","cog":"COG3006D","refseq":"NC_000913","uniprot":"P60293"}
deg	DEG10180150	gene	[Escherichia coli MG1655 I]	DEG10180150	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180150	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	2019-08-26T08:18:18.000Z	{"GeneName":"kdsB","go":"GO:0005737 GO:0008690 GO:0000287 GO:0033468 GO:0019294","cog":"COG1212M","refseq":"NC_000913","uniprot":"P04951"}
deg	DEG10180149	gene	[Escherichia coli MG1655 I]	DEG10180149	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180149	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	2019-08-26T08:18:18.000Z	{"GeneName":"lpxK","go":"GO:0016020 GO:0005886 GO:0005524 GO:0016301 GO:0009029 GO:0009245 GO:0009244","cog":"COG1663M","refseq":"NC_000913","uniprot":"P27300"}
deg	DEG10180148	gene	[Escherichia coli MG1655 I]	DEG10180148	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180148	Probable transport ATP-binding protein msbA	2019-08-26T08:18:18.000Z	{"GeneName":"msbA","go":"GO:0043190 GO:0016020 GO:0005524 GO:0008144 GO:0008289 GO:0005319 GO:0034040 GO:0015437 GO:1901264 GO:0006869","cog":"COG1132V","refseq":"NC_000913","uniprot":"P60752"}
deg	DEG10180147	gene	[Escherichia coli MG1655 I]	DEG10180147	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180147	Cytidylate kinase (EC 2.7.4.14)	2019-08-26T08:18:18.000Z	{"GeneName":"cmk","go":"GO:0005737 GO:0005524 GO:0004127 GO:0015949 GO:0046939 GO:0006220","cog":"COG0283F","refseq":"NC_000913","uniprot":"P0A6I0"}
deg	DEG10180146	gene	[Escherichia coli MG1655 I]	DEG10180146	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180146	Protein ycaC	2019-08-26T08:18:18.000Z	{"GeneName":"ycaC","go":"GO:0005829 GO:0016020 GO:0016787","cog":"COG1335Q","refseq":"NC_000913","uniprot":"P21367"}
deg	DEG10180145	gene	[Escherichia coli MG1655 I]	DEG10180145	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180145	Seryl-tRNA synthetase (EC 6.1.1.11)	2019-08-26T08:18:18.000Z	{"GeneName":"serS","go":"GO:0005829 GO:0005524 GO:0042802 GO:0000287 GO:0004828 GO:0016260 GO:0097056 GO:0006434","cog":"COG0172J","refseq":"NC_000913","uniprot":"P0A8L1"}
deg	DEG10180144	gene	[Escherichia coli MG1655 I]	DEG10180144	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180144	Transport ATP-binding protein cydD	2019-08-26T08:18:18.000Z	{"GeneName":"cydD","go":"GO:0016021 GO:0016020 GO:0005886 GO:0005524 GO:0042626 GO:0034040 GO:0033228 GO:0034775 GO:0006869","cog":"COG4988CO","refseq":"NC_000913","uniprot":"P29018"}
deg	DEG10180143	gene	[Escherichia coli MG1655 I]	DEG10180143	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180143	Transport ATP-binding protein cydC	2019-08-26T08:18:18.000Z	{"GeneName":"cydC","go":"GO:0016021 GO:0005886 GO:0005524 GO:0042626 GO:0033228 GO:0034775 GO:0070453","cog":"COG4987CO","refseq":"NC_000913","uniprot":"P23886"}
deg	DEG10180142	gene	[Escherichia coli MG1655 I]	DEG10180142	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180142	Protein yljA	2019-08-26T08:18:18.000Z	{"GeneName":"yljA/clpS","go":"GO:0051087 GO:0051603 GO:0009408","cog":"COG2127S","refseq":"NC_000913","uniprot":"P0A8Q6"}
deg	DEG10180141	gene	[Escherichia coli MG1655 I]	DEG10180141	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180141	Hypothetical protein ybjS	2019-08-26T08:18:18.000Z	{"GeneName":"ybjS","go":"GO:0003824 GO:0050662","cog":"COG0451MG","refseq":"NC_000913","uniprot":"P75821"}
deg	DEG10180140	gene	[Escherichia coli MG1655 I]	DEG10180140	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180140	Probable N-acetylmuramoyl-L-alanine amidase ybjR (EC 3.5.1.28)	2019-08-26T08:18:18.000Z	{"GeneName":"ybjR/amiD","go":"GO:0009279 GO:0019867 GO:0009392 GO:0008745 GO:0008270 GO:0071555 GO:0009253","cog":"COG3023V","refseq":"NC_000913","uniprot":"P75820"}
deg	DEG10180139	gene	[Escherichia coli MG1655 I]	DEG10180139	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180139	Hypothetical protein ybjQ	2019-08-26T08:18:18.000Z	{"GeneName":"ybjQ","cog":"COG0393S","refseq":"NC_000913","uniprot":"P0A8C1"}
deg	DEG10180138	gene	[Escherichia coli MG1655 I]	DEG10180138	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180138	Putative lipoprotein ybjP precursor	2019-08-26T08:18:18.000Z	{"GeneName":"ybjP","go":"GO:0005886","refseq":"NC_000913","uniprot":"P75818"}
deg	DEG10180137	gene	[Escherichia coli MG1655 I]	DEG10180137	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180137	Hypothetical protein ybjC	2019-08-26T08:18:18.000Z	{"GeneName":"ybjC","refseq":"NC_000913","uniprot":"P46119"}
deg	DEG10180136	gene	[Escherichia coli MG1655 I]	DEG10180136	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180136	Hypothetical protein ybjK	2019-08-26T08:18:18.000Z	{"GeneName":"ybjK","go":"GO:0003677 GO:0006355 GO:0006351","cog":"COG3226S","refseq":"NC_000913","uniprot":"P75811"}
deg	DEG10180135	gene	[Escherichia coli MG1655 I]	DEG10180135	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180135	Hypothetical protein yliG	2019-08-26T08:18:18.000Z	{"GeneName":"yliG/rimO","go":"GO:0005737 GO:0051539 GO:0035599 GO:0005506 GO:0018339 GO:0009451","cog":"COG0621J","refseq":"NC_000913","uniprot":"P0AEI4"}
deg	DEG10180134	gene	[Escherichia coli MG1655 I]	DEG10180134	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180134	Transcriptional regulator mntR	2019-08-26T08:18:18.000Z	{"GeneName":"mntR","go":"GO:0005737 GO:0003677 GO:0003700 GO:0046914 GO:0045892 GO:2000144 GO:0006351","cog":"COG1321K","refseq":"NC_000913","uniprot":"P0A9F1"}
deg	DEG10180133	gene	[Escherichia coli MG1655 I]	DEG10180133	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180133	Glutamine transport system permease protein glnP	2019-08-26T08:18:18.000Z	{"GeneName":"glnP","go":"GO:0016021 GO:0005886 GO:0005215 GO:0006865","cog":"COG0765E","refseq":"NC_000913","uniprot":"P0AEQ6"}
deg	DEG10180132	gene	[Escherichia coli MG1655 I]	DEG10180132	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180132	Hypothetical protein ybiA	2019-08-26T08:18:18.000Z	{"GeneName":"ybiA","go":"GO:0006928","cog":"COG3236S","refseq":"NC_000913","uniprot":"P30176"}
deg	DEG10180131	gene	[Escherichia coli MG1655 I]	DEG10180131	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180131	Hypothetical protein ybhQ	2019-08-26T08:18:18.000Z	{"GeneName":"ybhQ","go":"GO:0016021 GO:0005886","refseq":"NC_000913","uniprot":"P0AAW5"}
deg	DEG10180130	gene	[Escherichia coli MG1655 I]	DEG10180130	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180130	Hypothetical protein ybhN	2019-08-26T08:18:18.000Z	{"GeneName":"ybhN","go":"GO:0016021 GO:0005886","cog":"COG0392S","refseq":"NC_000913","uniprot":"P75770"}
deg	DEG10180129	gene	[Escherichia coli MG1655 I]	DEG10180129	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180129	Hypothetical protein ybhA	2019-08-26T08:18:18.000Z	{"GeneName":"ybhA","go":"GO:0005737 GO:0000287 GO:0016791 GO:0016773 GO:0033883 GO:0050308 GO:0016311 GO:0044283","cog":"COG0561R","refseq":"NC_000913","uniprot":"P21829"}
deg	DEG10180128	gene	[Escherichia coli MG1655 I]	DEG10180128	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180128	Protein ybgC	2019-08-26T08:18:18.000Z	{"GeneName":"ybgC","go":"GO:0005886 GO:0016790 GO:0006629","cog":"COG0824R","refseq":"NC_000913","uniprot":"P0A8Z3"}
deg	DEG10180127	gene	[Escherichia coli MG1655 I]	DEG10180127	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180127	Cytochrome D ubiquinol oxidase subunit II (EC 1.10.3.-)	2019-08-26T08:18:18.000Z	{"GeneName":"cydB","go":"GO:0070069 GO:0005887 GO:0016020 GO:0009055 GO:0020037 GO:0046872 GO:0016682 GO:0019646 GO:0006119","cog":"COG1294C","refseq":"NC_000913","uniprot":"P0ABK2"}
deg	DEG10180126	gene	[Escherichia coli MG1655 I]	DEG10180126	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180126	Cytochrome D ubiquinol oxidase subunit I (EC 1.10.3.-)	2019-08-26T08:18:18.000Z	{"GeneName":"cydA","go":"GO:0070069 GO:0005887 GO:0016020 GO:0005886 GO:0009055 GO:0020037 GO:0046872 GO:0016679 GO:0019646 GO:0006119","cog":"COG1271C","refseq":"NC_000913","uniprot":"P0ABJ9"}
deg	DEG10180125	gene	[Escherichia coli MG1655 I]	DEG10180125	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180125	Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	2019-08-26T08:18:18.000Z	{"GeneName":"sucB","go":"GO:0045252 GO:0004149 GO:0031405 GO:0033512 GO:0006099","cog":"COG0508C","refseq":"NC_000913","uniprot":"P0AFG6"}
deg	DEG10180124	gene	[Escherichia coli MG1655 I]	DEG10180124	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180124	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	2019-08-26T08:18:18.000Z	{"GeneName":"sucA","go":"GO:0005829 GO:0042802 GO:0004591 GO:0030976 GO:0006096 GO:0006099","cog":"COG0567C","refseq":"NC_000913","uniprot":"P0AFG3"}
deg	DEG10180123	gene	[Escherichia coli MG1655 I]	DEG10180123	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180123	Hypothetical fimbrial chaperone ybgP precursor	2019-08-26T08:18:18.000Z	{"GeneName":"ybgP","go":"GO:0030288 GO:0071555 GO:0061077 GO:0043711 GO:0006457","cog":"COG3121NU","refseq":"NC_000913","uniprot":"P75749"}
deg	DEG10180122	gene	[Escherichia coli MG1655 I]	DEG10180122	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180122	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	2019-08-26T08:18:18.000Z	{"GeneName":"phrB/phr","go":"GO:0003904 GO:0003677 GO:0000166 GO:0006281 GO:0018298","cog":"COG0415L","refseq":"NC_000913","uniprot":"P00914"}
deg	DEG10180121	gene	[Escherichia coli MG1655 I]	DEG10180121	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180121	Hypothetical protein ybfC precursor	2019-08-26T08:18:18.000Z	{"GeneName":"ybfC","refseq":"NC_000913","uniprot":"P28915"}
deg	DEG10180120	gene	[Escherichia coli MG1655 I]	DEG10180120	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180120	Hypothetical protein ybfB	2019-08-26T08:18:18.000Z	{"GeneName":"ybfB","go":"GO:0016021 GO:0005886","refseq":"NC_000913","uniprot":"P0AAU5"}
deg	DEG10180119	gene	[Escherichia coli MG1655 I]	DEG10180119	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180119	SeqA protein	2019-08-26T08:18:18.000Z	{"GeneName":"seqA","go":"GO:0005737 GO:0003677 GO:0042802 GO:0032297 GO:0006355","cog":"COG3057L","refseq":"NC_000913","uniprot":"P0AFY8"}
deg	DEG10180118	gene	[Escherichia coli MG1655 I]	DEG10180118	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180118	Hypothetical lipoprotein ybfN precursor	2019-08-26T08:18:18.000Z	{"GeneName":"ybfN/chiQ","go":"GO:0005886","refseq":"NC_000913","uniprot":"P75734"}
deg	DEG10180117	gene	[Escherichia coli MG1655 I]	DEG10180117	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180117	Glutaminyl-tRNA synthetase (EC 6.1.1.18)	2019-08-26T08:18:18.000Z	{"GeneName":"glnS","go":"GO:0005737 GO:0005524 GO:0004819 GO:0006425 GO:0006424","cog":"COG0008J","refseq":"NC_000913","uniprot":"P00962"}
deg	DEG10180116	gene	[Escherichia coli MG1655 I]	DEG10180116	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180116	Hypothetical protein ybeY	2019-08-26T08:18:18.000Z	{"GeneName":"ybeY","go":"GO:0005737 GO:0016892 GO:0004222 GO:0016151 GO:0008270 GO:0000478 GO:0030490 GO:0009408 GO:0042274 GO:0042254 GO:0006364 GO:0031564 GO:0006412","cog":"COG0319R","refseq":"NC_000913","uniprot":"P0A898"}
deg	DEG10180115	gene	[Escherichia coli MG1655 I]	DEG10180115	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180115	Glutamate/aspartate transport system permease protein gltK	2019-08-26T08:18:18.000Z	{"GeneName":"gltK","go":"GO:0016021 GO:0005886 GO:0005215 GO:0006865","cog":"COG0765E","refseq":"NC_000913","uniprot":"P0AER5"}
deg	DEG10180114	gene	[Escherichia coli MG1655 I]	DEG10180114	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180114	Glutamate/aspartate transport ATP-binding protein gltL	2019-08-26T08:18:18.000Z	{"GeneName":"gltL","go":"GO:0005886 GO:0005524 GO:0016887 GO:0006865","cog":"COG1126E","refseq":"NC_000913","uniprot":"P0AAG3"}
deg	DEG10180113	gene	[Escherichia coli MG1655 I]	DEG10180113	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180113	Leucyl-tRNA synthetase (EC 6.1.1.4)	2019-08-26T08:18:18.000Z	{"GeneName":"leuS","go":"GO:0005737 GO:0002161 GO:0005524 GO:0004823 GO:0006429","cog":"COG0495J","refseq":"NC_000913","uniprot":"P07813"}
deg	DEG10180112	gene	[Escherichia coli MG1655 I]	DEG10180112	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180112	Rare lipoprotein B precursor	2019-08-26T08:18:18.000Z	{"GeneName":"rlpB/lptE","go":"GO:0009279 GO:0043165 GO:0015920","cog":"COG2980M","refseq":"NC_000913","uniprot":"P0ADC1"}
